path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Bearing' '350' 'normalized_v2.ply'],"[0.     0.0812 0.1316 0.1032 0.0966 0.092  0.0934 0.1034 0.0728 0.0756
 0.0968 0.0294 0.024  0.     0.     0.     0.     0.     0.     0.    ]","[0.05434425 0.19603675 0.1677935  0.13389175 0.1131585  0.09482125
 0.0787565  0.06243325 0.04699925 0.0285215  0.0177115  0.005532
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.0334275  0.20825025 0.35601112 0.30260212 0.09721438 0.00249462
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[9.7284640e-02 4.0998928e-01 4.1791104e-01 7.4814080e-02 9.6000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02838484 0.06286032 0.08483823 0.09874795 0.10019464 0.09098425
 0.07863852 0.06706372 0.05811677 0.04979566 0.04299411 0.03750721
 0.03349438 0.03019563 0.02740459 0.0250067  0.02309673 0.02142914
 0.02003025 0.01921636]"
['data' 'LabeledDB_new' 'Bearing' '351' 'normalized_v2.ply'],"[0.001  0.0322 0.0688 0.1114 0.1414 0.0986 0.084  0.0874 0.0796 0.0768
 0.1186 0.074  0.0262 0.     0.     0.     0.     0.     0.     0.    ]","[0.0339745  0.1107975  0.17376575 0.2038015  0.135719   0.114954
 0.0740265  0.05083175 0.0417345  0.030556   0.01977425 0.01006475
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.01435275 0.10303137 0.2281915  0.2972785  0.22630275 0.09744725
 0.0320065  0.00138937 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.0471296  0.23714752 0.35297728 0.26689184 0.08938112 0.00647264
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.01813811 0.03952551 0.05401273 0.06192984 0.06585715 0.06858583
 0.07155604 0.07140194 0.06713505 0.06169205 0.05670895 0.05221046
 0.04841253 0.04497403 0.04182741 0.03898613 0.03696639 0.03489301
 0.03324551 0.03194134]"
['data' 'LabeledDB_new' 'Bearing' '352' 'normalized_v2.ply'],"[0.     0.     0.0034 0.3042 0.1186 0.0844 0.0816 0.078  0.086  0.1392
 0.0212 0.0236 0.0208 0.0244 0.0146 0.     0.     0.     0.     0.    ]","[0.03343575 0.109068   0.1700255  0.20672275 0.13589925 0.11379325
 0.07407025 0.05240475 0.043056   0.0306625  0.0201385  0.0107235
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.01442062 0.1047495  0.23242038 0.29879975 0.22427188 0.09782775
 0.026799   0.00071112 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.0452272  0.23053616 0.35048688 0.27556144 0.0913216  0.00686672
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.01756636 0.0388525  0.05423513 0.063171   0.06632656 0.0681562
 0.07012542 0.07006251 0.0674229  0.061946   0.0563459  0.05217963
 0.04855378 0.04528594 0.04203951 0.0394567  0.0370991  0.03539812
 0.0337843  0.03199245]"
['data' 'LabeledDB_new' 'Bearing' '353' 'normalized_v2.ply'],"[0.     0.0514 0.253  0.126  0.174  0.0588 0.0588 0.0604 0.061  0.0564
 0.0622 0.0196 0.0184 0.     0.     0.     0.     0.     0.     0.    ]","[0.06790325 0.19040125 0.23272425 0.1428975  0.11517075 0.092919
 0.06183925 0.04433075 0.02627625 0.0154795  0.0080085  0.00204975
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.04017987 0.25121263 0.39514025 0.24482625 0.06700012 0.00164087
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.1604192e-01 4.5783792e-01 3.7891232e-01 4.7166400e-02 4.1440000e-05
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0259262  0.05554395 0.07654883 0.08135605 0.08166895 0.07814433
 0.07263776 0.06561905 0.05848957 0.05289943 0.04812297 0.04381876
 0.04043811 0.03712722 0.03483682 0.03244168 0.03051813 0.02929905
 0.02804521 0.02651791]"
['data' 'LabeledDB_new' 'Bearing' '354' 'normalized_v2.ply'],"[0.     0.0742 0.0796 0.0752 0.0804 0.0828 0.1032 0.102  0.1618 0.0826
 0.0302 0.0304 0.0294 0.0384 0.0298 0.     0.     0.     0.     0.    ]","[0.041386   0.1417685  0.17663075 0.150466   0.09546425 0.08529075
 0.0757925  0.06883    0.06052175 0.0488115  0.035804   0.019234
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.02083725 0.14272862 0.27991338 0.27923162 0.18000688 0.07096163
 0.02444937 0.00187125 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.06615408 0.30213376 0.37741104 0.20297248 0.04780896 0.00351968
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.03219977 0.06663897 0.08559333 0.09510818 0.09661201 0.09067158
 0.07604301 0.06092717 0.05149489 0.04494303 0.04034372 0.0369215
 0.03406801 0.03135949 0.02912904 0.02781814 0.02661521 0.02541994
 0.02439286 0.02370018]"
['data' 'LabeledDB_new' 'Bearing' '355' 'normalized_v2.ply'],"[0.     0.1148 0.1074 0.0956 0.089  0.0842 0.083  0.0856 0.0834 0.0842
 0.0776 0.0952 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.06185975 0.2042285  0.150743   0.12754825 0.10931725 0.092555
 0.078973   0.06361775 0.0483865  0.03477875 0.021129   0.00686325
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.04339863 0.24295763 0.37357462 0.27909625 0.06097288 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.131616   0.4755496  0.36934288 0.02349152 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.04457218 0.08339803 0.11203439 0.12425367 0.10654077 0.08533991
 0.06925874 0.05690697 0.04736029 0.04052362 0.03507661 0.03074958
 0.02749389 0.02465528 0.02247255 0.02057523 0.0191269  0.01759453
 0.01645921 0.01560766]"
['data' 'LabeledDB_new' 'Bearing' '356' 'normalized_v2.ply'],"[0.     0.1112 0.0992 0.0998 0.0916 0.0918 0.0824 0.0848 0.076  0.0776
 0.0916 0.094  0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.0620385  0.2025075  0.1510595  0.12700175 0.10846925 0.09241625
 0.07886325 0.06485625 0.049078   0.0337865  0.022458   0.00746525
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.042484   0.2393405  0.37176125 0.28258925 0.063825   0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.13468416 0.48404896 0.36084016 0.02042672 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.0446046  0.08358329 0.1132994  0.12547581 0.10647598 0.08518099
 0.06841569 0.05609881 0.04700931 0.03991256 0.03456844 0.03072342
 0.02740176 0.02454218 0.02236604 0.02054472 0.01920425 0.01788235
 0.01689382 0.01581658]"
['data' 'LabeledDB_new' 'Bearing' '357' 'normalized_v2.ply'],"[0.013  0.0964 0.0938 0.0834 0.0806 0.0776 0.0914 0.0698 0.0686 0.115
 0.1216 0.0888 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.083356   0.18168175 0.1388695  0.1176855  0.1033605  0.089945
 0.07896675 0.0666845  0.055608   0.043552   0.03202475 0.00826575
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.05044025 0.26378812 0.38699763 0.2399855  0.0579175  0.000871
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.16706912 0.55282224 0.27728112 0.00282752 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.0562079  0.11952872 0.13680005 0.12254429 0.09742519 0.0759412
 0.06031468 0.04898397 0.0410299  0.03518206 0.03042256 0.02673973
 0.02421611 0.02204823 0.02025044 0.01895934 0.01756113 0.01635994
 0.01516756 0.01431699]"
['data' 'LabeledDB_new' 'Bearing' '358' 'normalized_v2.ply'],"[0.     0.     0.0672 0.0494 0.0716 0.0954 0.114  0.1418 0.1468 0.1906
 0.0174 0.0282 0.012  0.01   0.0112 0.0106 0.0126 0.0094 0.0118 0.    ]","[0.018242   0.0724345  0.11047475 0.13202775 0.14686725 0.1464985
 0.1188625  0.09377875 0.0662215  0.03714575 0.03224125 0.022545
 0.0026605  0.         0.         0.         0.         0.
 0.         0.        ]","[7.47900000e-03 5.57837500e-02 1.38311125e-01 1.90079000e-01
 1.93843500e-01 1.57816250e-01 1.11535125e-01 7.06083750e-02
 4.21645000e-02 2.22782500e-02 8.47787500e-03 1.61300000e-03
 1.02500000e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2.6267360e-02 1.1285120e-01 2.1060352e-01 2.3362480e-01 1.7744480e-01
 1.1878608e-01 6.9186720e-02 3.3875840e-02 1.3594240e-02 3.4347200e-03
 3.2912000e-04 1.6000000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0131572  0.02928624 0.04182059 0.05023176 0.05576316 0.05891226
 0.05880036 0.05805822 0.05699131 0.05592186 0.05498288 0.05355533
 0.05221934 0.0513625  0.05050363 0.05057205 0.05069947 0.05122237
 0.05226029 0.05367919]"
['data' 'LabeledDB_new' 'Bearing' '359' 'normalized_v2.ply'],"[0.     0.     0.0672 0.0516 0.0658 0.0994 0.1186 0.1402 0.1454 0.1902
 0.0198 0.0288 0.01   0.0102 0.0106 0.01   0.011  0.013  0.0082 0.    ]","[0.018098   0.071967   0.10994475 0.1327325  0.148332   0.1461845
 0.1174515  0.09451675 0.06739425 0.036742   0.03111925 0.02286525
 0.00265225 0.         0.         0.         0.         0.
 0.         0.        ]","[7.57237500e-03 5.61525000e-02 1.41764500e-01 1.95988500e-01
 1.96428500e-01 1.55912500e-01 1.07730875e-01 6.86007500e-02
 4.05853750e-02 2.01860000e-02 7.47900000e-03 1.58900000e-03
 1.01250000e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[2.4911680e-02 1.1356336e-01 2.1136016e-01 2.3119648e-01 1.7128112e-01
 1.1643888e-01 7.1394400e-02 3.7796480e-02 1.6265600e-02 5.0995200e-03
 6.8832000e-04 4.0000000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0122817  0.02667873 0.03978374 0.04913311 0.05488272 0.05787489
 0.05883247 0.05873615 0.05877361 0.0582964  0.05777809 0.05641772
 0.0550272  0.05345888 0.05196766 0.0508836  0.04990316 0.04958988
 0.04953613 0.05016414]"
['data' 'LabeledDB_new' 'Bearing' '360' 'normalized_v2.ply'],"[0.     0.     0.1924 0.1142 0.093  0.0862 0.0792 0.0834 0.082  0.0796
 0.0822 0.1078 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.040499   0.14369825 0.201835   0.140383   0.11640675 0.09566225
 0.081991   0.0650155  0.04801475 0.0350495  0.02253975 0.00890525
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.20937500e-02 1.46483375e-01 2.88264000e-01 3.04706250e-01
 1.91801500e-01 4.66318750e-02 1.92500000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[0.06586304 0.29460304 0.40623776 0.2182784  0.01501776 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[0.02435969 0.05194737 0.06906772 0.0829679  0.09306291 0.08915485
 0.07976158 0.07000597 0.060998   0.05322825 0.04700231 0.04182832
 0.03784663 0.03474774 0.03200253 0.02962898 0.02779104 0.02611901
 0.02493018 0.02354902]"
['data' 'LabeledDB_new' 'Bird' '241' 'normalized_v2.ply'],"[0.0114 0.0546 0.2578 0.1626 0.1254 0.0916 0.0762 0.0684 0.0638 0.0446
 0.0308 0.0128 0.     0.     0.     0.     0.     0.     0.     0.    ]","[7.8729000e-02 1.8550000e-01 2.0579350e-01 1.8338725e-01 1.4932000e-01
 1.0800950e-01 5.3979750e-02 1.9649750e-02 9.1800000e-03 4.7050000e-03
 1.6220000e-03 1.2425000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[5.57640000e-02 2.89684250e-01 3.06804375e-01 1.80442250e-01
 9.71740000e-02 4.52755000e-02 1.77170000e-02 5.66787500e-03
 1.40812500e-03 6.26250000e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.7386496e-01 4.9782736e-01 2.6154576e-01 5.8185760e-02 8.0097600e-03
 5.6528000e-04 1.1200000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.02843081 0.05494654 0.06087234 0.0621009  0.06294803 0.06292923
 0.06194031 0.05933619 0.05690399 0.05466431 0.0516663  0.04927034
 0.04714958 0.04557583 0.04389245 0.04262357 0.04097553 0.03951367
 0.03799518 0.03626492]"
['data' 'LabeledDB_new' 'Bird' '242' 'normalized_v2.ply'],"[0.0066 0.0224 0.0636 0.1268 0.1858 0.1402 0.1144 0.0986 0.0848 0.0672
 0.0398 0.032  0.0178 0.     0.     0.     0.     0.     0.     0.    ]","[0.03685475 0.113416   0.1607185  0.1705605  0.1657525  0.1449725
 0.1118475  0.06021275 0.023088   0.009311   0.00300225 0.00026375
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[1.72390000e-02 1.23595625e-01 2.42155000e-01 2.45291375e-01
 1.77059125e-01 1.07764375e-01 5.71063750e-02 2.33028750e-02
 5.69250000e-03 7.69875000e-04 2.38750000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[4.9160320e-02 2.4116912e-01 3.2657680e-01 2.2276112e-01 1.0501024e-01
 4.0129280e-02 1.2360800e-02 2.6571200e-03 1.7488000e-04 3.2000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01354017 0.0315509  0.04402183 0.05071616 0.05401335 0.05604122
 0.05675258 0.05734727 0.05715415 0.05644698 0.05599962 0.05572238
 0.05556876 0.05533521 0.05410166 0.05260017 0.05087302 0.04903967
 0.0474566  0.0457183 ]"
['data' 'LabeledDB_new' 'Bird' '243' 'normalized_v2.ply'],"[0.     0.0738 0.2778 0.1556 0.0758 0.0762 0.0714 0.0726 0.0678 0.0598
 0.0472 0.022  0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.0861515  0.20544575 0.20368575 0.15957    0.12982675 0.09258125
 0.0506565  0.0323175  0.022256   0.01237375 0.00467975 0.0004555
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[5.6175375e-02 2.9385350e-01 3.6319825e-01 2.0768425e-01 6.8320750e-02
 1.0567375e-02 2.0050000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[1.8019552e-01 5.5384880e-01 2.4681248e-01 1.9033920e-02 1.0928000e-04
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.03786506 0.08143646 0.09290084 0.09058124 0.08487469 0.0792615
 0.07241527 0.06488042 0.05735925 0.05046666 0.04386434 0.03838944
 0.03415391 0.03069505 0.0277426  0.02544792 0.02371951 0.02245564
 0.02111291 0.0203773 ]"
['data' 'LabeledDB_new' 'Bird' '244' 'normalized_v2.ply'],"[0.0142 0.0522 0.1846 0.1392 0.115  0.1174 0.1044 0.0804 0.07   0.0546
 0.0456 0.0224 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.074458   0.1755315  0.1836205  0.1712205  0.14780025 0.10615725
 0.06246575 0.03786975 0.0239825  0.01225075 0.00429425 0.000349
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[4.74941250e-02 2.66029375e-01 3.23457375e-01 2.21437000e-01
 9.84115000e-02 3.23262500e-02 9.44562500e-03 1.39550000e-03
 3.25000000e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.5387776e-01 4.9670512e-01 2.8962896e-01 5.5349280e-02 4.4222400e-03
 1.6640000e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0308449  0.06630844 0.07706479 0.07961817 0.07797565 0.07449779
 0.06946711 0.0639307  0.05854833 0.05376811 0.04913983 0.04521681
 0.04137092 0.03808357 0.03490395 0.03208418 0.0295241  0.02749803
 0.02577315 0.0243815 ]"
['data' 'LabeledDB_new' 'Bird' '245' 'normalized_v2.ply'],"[0.0078 0.0246 0.0954 0.1434 0.1924 0.127  0.1056 0.0862 0.0822 0.0588
 0.0358 0.0282 0.0126 0.     0.     0.     0.     0.     0.     0.    ]","[4.5726500e-02 1.2882800e-01 1.7373675e-01 1.7739475e-01 1.6299950e-01
 1.3805050e-01 9.9482000e-02 4.7057750e-02 1.7450000e-02 6.9557500e-03
 2.1775000e-03 1.4100000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[2.42462500e-02 1.54788750e-01 2.52339000e-01 2.35878875e-01
 1.61848750e-01 9.54677500e-02 4.98243750e-02 2.00620000e-02
 4.86400000e-03 6.55375000e-04 2.48750000e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[6.9081920e-02 2.9183584e-01 3.2712656e-01 1.9093120e-01 8.2892640e-02
 2.8537600e-02 8.0489600e-03 1.4560000e-03 8.9120000e-05 1.6000000e-07
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01644041 0.03826138 0.04851395 0.05339147 0.05647402 0.0581796
 0.05842296 0.05883453 0.05795968 0.05715538 0.05610243 0.05509705
 0.05407053 0.05249295 0.05071038 0.04893127 0.04717765 0.0456111
 0.04387863 0.04229462]"
['data' 'LabeledDB_new' 'Bird' '246' 'normalized_v2.ply'],"[0.0052 0.0468 0.1636 0.1962 0.1284 0.0872 0.0872 0.082  0.0704 0.0562
 0.0512 0.0256 0.     0.     0.     0.     0.     0.     0.     0.    ]","[0.07787825 0.192578   0.18573675 0.1553945  0.133772   0.10348175
 0.067903   0.0407695  0.025091   0.01260525 0.0044575  0.0003325
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[4.53740000e-02 2.51875875e-01 3.23626000e-01 2.35926875e-01
 1.05892750e-01 3.14467500e-02 5.61637500e-03 2.41375000e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[1.2214496e-01 4.2655680e-01 3.2588064e-01 1.1258864e-01 1.2529120e-02
 2.9984000e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.0267225  0.05787098 0.07126875 0.07578336 0.07697828 0.07590339
 0.07284701 0.06926783 0.06526535 0.06047886 0.05478342 0.04876678
 0.04366315 0.0386806  0.03435606 0.03042983 0.02746699 0.02502378
 0.0230912  0.0213519 ]"
['data' 'LabeledDB_new' 'Bird' '247' 'normalized_v2.ply'],"[0.     0.0238 0.0788 0.1898 0.1686 0.1224 0.111  0.0994 0.0612 0.0546
 0.048  0.038  0.0044 0.     0.     0.     0.     0.     0.     0.    ]","[0.055302   0.146278   0.16886175 0.16387825 0.154445   0.128623
 0.092151   0.04916325 0.02478325 0.01208525 0.004133   0.00029625
 0.         0.         0.         0.         0.         0.
 0.         0.        ]","[2.81928750e-02 1.80149750e-01 2.67936500e-01 2.33338625e-01
 1.56638250e-01 8.40703750e-02 3.65516250e-02 1.13576250e-02
 1.71850000e-03 4.58750000e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]","[7.7279520e-02 3.0971968e-01 3.2088640e-01 1.9323088e-01 7.7908800e-02
 1.8073920e-02 2.7228800e-03 1.7792000e-04 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.01747239 0.04077699 0.05419297 0.06112004 0.06438674 0.06497617
 0.06413231 0.06318252 0.06232254 0.0608452  0.05934788 0.05707159
 0.05360311 0.04977191 0.04543572 0.04208243 0.03881659 0.03588232
 0.03341371 0.03116686]"
