path,d1,d2,d3,d4,a3
['data' 'LabeledDB_new' 'Ant' '100' 'normalized_v2.ply'],[ 0.10988931  0.36377659  0.47325814  0.15360529  0.03666004  0.53018055  0.39555981  0.42091425  0.06562112 -0.84999993 -0.68080824 -0.38172279 -0.27349042 -0.31979332 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.17472971 -0.01886124  0.51461279  1.06139721  0.80795396 -0.21541352 -0.54544382 -0.39336375 -0.39282906 -0.45208422 -0.5745854  -0.51331999 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.17676362 -0.01263753  0.30654519  0.83669323  0.53287312 -0.12666221 -0.46299147 -0.55492607 -0.4954008  -0.43977474 -0.35896895 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.41001641 -0.34057077  0.14754123  0.94192274  0.49186203 -0.0382284 -0.31202764 -0.40621311 -0.38485238 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.34676886 -0.24349159 -0.00529574  0.41844907  0.17478251 -0.03491721 -0.15859524 -0.19928996 -0.0857805   0.14140082  0.29691821  0.56266263  1.19916338  0.87967121  0.49026012  0.26816934  0.10455504 -0.00526016 -0.09191266 -0.14461984]
['data' 'LabeledDB_new' 'Ant' '81' 'normalized_v2.ply'],[-0.26167345  0.06953759  0.59434104  0.71674904  0.65984075  0.3622942  0.39976991  0.06241683 -0.34291319 -0.37193696 -0.76311553 -0.90534944 -0.57158794 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.08459513  0.6750205   1.00897973  1.05606443  0.29535944 -0.46055197 -0.84243069 -0.76705503 -0.67545846 -0.64995661 -0.67492409 -0.51049355 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.03744649  0.3690487   0.83701514  1.13300302  0.32731125 -0.71794859 -1.02964746 -0.87171004 -0.63416447 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.08096635  0.51208725  1.00570247  0.35080749 -0.74297279 -0.93256641 -0.71230488 -0.51910112 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.02542689  0.59802726  0.96961217  0.4030029  -0.17444293 -0.39442771 -0.5147973  -0.5790309  -0.53741036 -0.50449377 -0.36889993 -0.11041344  0.54051191  0.71875106  0.52100119  0.29971592  0.15064541  0.01741428 -0.07479162 -0.13015726]
['data' 'LabeledDB_new' 'Ant' '82' 'normalized_v2.ply'],[ 0.45287032 -0.11827453  0.50785326  0.27874834 -0.19480708 -0.24782937  0.11769321  0.17367465  0.13081276  0.18057843  0.32745603 -0.48554532 -0.70602408 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.27236741 -0.03776908  0.37902305  0.37108941  0.59104249  0.38698641 -0.28234497 -0.41351176 -0.24804511 -0.16491841 -0.33552502 -0.4896721 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.303109   -0.17549072  0.19303206  0.80666188  0.8478431   0.01613898 -0.39802576 -0.51659655 -0.53224253 -0.45834744 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.20961477  0.04416458  0.58136713  0.79557149 -0.05654487 -0.51539623 -0.58994999 -0.50063652 -0.39234636 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.15264775  0.24734682  0.58740611  0.55964375  0.1850695   0.00422672 -0.08997058 -0.15095556 -0.18086133 -0.1940654  -0.29631796 -0.34045335 -0.21625438 -0.10584826 -0.0490823  -0.05566744 -0.08647763 -0.12498493 -0.13826247 -0.16913665]
['data' 'LabeledDB_new' 'Ant' '83' 'normalized_v2.ply'],[ 0.59577907  1.10250429  0.40406791  0.09450995  0.05090417  0.35410462  0.8165698   0.23136389 -0.09083883 -0.48949343 -0.5696934  -0.76992875 -0.76447458 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.09661769  0.63197634  0.93298225  0.68658921  0.21268237 -0.31054148 -0.58162585 -0.59033557 -0.57074018 -0.67843845 -0.66691782 -0.50877884 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.05654255  0.41444827  0.77408017  0.93876782  0.20889451 -0.66932007 -0.82580367 -0.78474662 -0.62477385 -0.46594986 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.10864141  0.61924539  0.99977066  0.08859893 -0.78296943 -0.86592824 -0.68848637 -0.51815021 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.27805511  0.67338983  0.65288606 -0.2677599  -0.61275071 -0.66478399 -0.657119   -0.65836839 -0.61513329 -0.51936121 -0.42204535 -0.15832733  0.54200872  0.74090638  0.72750048  0.71961256  0.6490099   0.51811158  0.40514208  0.31583332]
['data' 'LabeledDB_new' 'Ant' '84' 'normalized_v2.ply'],[ 0.65294257  0.16344366  0.98180632 -0.07929984 -0.30163806 -0.21097627  0.16400431  0.26020851  0.17427386 -0.32099583 -0.35980982 -0.30949843 -0.05137854 -0.22079671 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.07664673  0.21878331  0.39447776  0.3829907   0.34096753 -0.05176247 -0.5691512  -0.29903823 -0.19349812 -0.13578298 -0.18457082 -0.4081387 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.12318796  0.08875914  0.40488599  0.76511888  0.55473125 -0.32947365 -0.48994008 -0.53319806 -0.54159681 -0.45531401 -0.35934307 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.16496955  0.1200208   0.6252612   0.51752885 -0.13912282 -0.45953627 -0.52249496 -0.4781781  -0.39054981 -0.2906934  -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.19930266  0.51122602  0.22261697 -0.39404845 -0.44104077 -0.54290003 -0.59622303 -0.54256851 -0.41084564 -0.23879406 -0.06264659  0.24915368  0.83356861  0.87479508  0.65510881  0.54463521  0.47251248  0.35354087  0.22528427  0.16525054]
['data' 'LabeledDB_new' 'Ant' '85' 'normalized_v2.ply'],[ 0.56719732  0.25734972  0.53552935  0.06322419 -0.15207469  0.17802869  0.35345881  0.22312257 -0.255991   -0.10155709 -0.31865618 -0.33206854 -0.17996963 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.21152601  0.22559099  0.73023305  0.57102578  0.10023427 -0.22050315 -0.34382435 -0.3529425  -0.34235198 -0.30534843 -0.34752204 -0.42871519 -0.29032355 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.24606033 -0.07561918  0.33251609  0.87009357  0.66112314 -0.14710758 -0.51535373 -0.53878486 -0.51949056 -0.43388215 -0.35803844 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.08312977  0.23727053  0.87385919  0.73353904 -0.45833498 -0.80362534 -0.68860543 -0.51768954 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.08599291  0.63055325  0.94270521  0.24031529 -0.32788813 -0.55310507 -0.59418891 -0.62704731 -0.65151723 -0.6492134  -0.63280904 -0.399203  0.40950633  0.84249145  0.74957374  0.62068865  0.48699511  0.36710664  0.27144663  0.18508982]
['data' 'LabeledDB_new' 'Ant' '86' 'normalized_v2.ply'],[ 0.62436082  0.35125578  0.83996635  0.42474857 -0.03456061  0.1739339  0.23978611 -0.13125419 -0.23860656  0.14531149 -0.339233   -0.80152691 -0.68264388 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.01944852  0.55567805  1.04551859  0.93925206 -0.11784387 -0.53097033 -0.65893388 -0.55021349 -0.50320443 -0.46971277 -0.62482911 -0.5185018 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.06255198  0.24085806  0.80478463  1.10096494  0.34334197 -0.67603108 -0.9013972  -0.75875423 -0.62164252 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.01045444  0.39047965  0.89128097  0.40647413 -0.5371762  -0.77160825 -0.68361074 -0.51850099 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.26489253  0.78853696  0.7448095   0.00521802 -0.54655221 -0.73526072 -0.74755235 -0.67774593 -0.56173925 -0.47233681 -0.27847152  0.09569234  0.63253079  0.5220491   0.41440324  0.41440519  0.45322592  0.44395697  0.36595921  0.28677533]
['data' 'LabeledDB_new' 'Ant' '87' 'normalized_v2.ply'],[-0.03301944  0.90843176  0.17574016 -0.04106169 -0.13783056 -0.15774401  0.07559222  0.26020851  0.0569289   0.02383647  0.23691801 -0.2056759 -0.65341864 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.1883917   0.06861424  0.48591944  0.19189605  0.43548516  0.18196881 -0.26463365 -0.33745581 -0.32425945 -0.18585174 -0.1679386  -0.36883232 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.22432414 -0.05696654  0.28064849  0.71100494  0.79687245 -0.04528107 -0.44482872 -0.56577722 -0.56313678 -0.4607073  -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.17952698  0.09511093  0.69397853  0.75803938 -0.18892891 -0.5999142 -0.60702062 -0.49838392 -0.39236783 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.13078499  0.50259338  0.25570704 -0.02380326 -0.30149329 -0.45138881 -0.53315944 -0.53667941 -0.50955488 -0.41739536 -0.28083488 -0.02287933  0.54336895  0.65208905  0.60960284  0.57360244  0.52507215  0.45116567  0.29951239  0.2419403 ]
['data' 'LabeledDB_new' 'Ant' '88' 'normalized_v2.ply'],[-0.03301944  0.62671357  0.07887384 -0.13839518 -0.28739392 -0.33791473 -0.19385418 -0.01999637  0.48719376  0.55284057  0.23280265 -0.22373199 -0.12736418 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.30114868 -0.12280638  0.06937745 -0.18956636  0.11365523  0.38467295  0.31343234  0.21964079  0.04598586 -0.13054505 -0.25880856 -0.41592083 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.29301661 -0.18469164  0.04350128  0.37718297  0.58269676  0.12782334 -0.12464687 -0.19849941 -0.2601812  -0.32656274 -0.33311617 -0.2728995 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.28429465 -0.10734519  0.29407123  0.57621151  0.18183441 -0.13096294 -0.30922966 -0.3572644  -0.3420573  -0.28173517 -0.21068204 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.13395307  0.22526283  0.50240437  0.27764386  0.05052417 -0.07614384 -0.16752295 -0.22775606 -0.2755792  -0.30270236 -0.42071217 -0.41928691  0.06568636  0.52101976  0.49722726  0.33004429  0.15397401  0.00241012 -0.11431792 -0.17092655]
['data' 'LabeledDB_new' 'Ant' '89' 'normalized_v2.ply'],[ 0.68152432  0.11962083  0.90915658  0.56379641  0.01173281  0.30906194  0.53028301  0.43327623 -0.27337544 -0.87742977 -0.65611605 -0.58033979 -0.56574289 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.08070485  0.41942844  1.00254158  1.08190232  0.54226534 -0.23142093 -0.73544296 -0.7070354  -0.75187666 -0.7029343  -0.67608909 -0.50749752 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.10758667  0.19498512  0.65192034  0.9738758   0.34518358 -0.40397581 -0.72468999 -0.7632219  -0.61344515 -0.46578971 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.13736159  0.23953003  0.85499264  0.6319718  -0.38460785 -0.73470544 -0.66895709 -0.51483681 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.25206922  0.15710498  0.91312467  0.76965857  0.08700714 -0.17658185 -0.26773081 -0.32735191 -0.37300794 -0.35290605 -0.21387287  0.2100107  0.86575975  0.75242518  0.38814833  0.21102888  0.01515205 -0.15390355 -0.26200519 -0.32042211]
['data' 'LabeledDB_new' 'Ant' '90' 'normalized_v2.ply'],[-4.04582201e-01  9.33473373e-01  4.77382379e-02 -1.31442784e-01 -1.94807077e-01 -5.12794929e-02 -1.89583570e-04  4.99206789e-01  4.13309892e-01 -1.40742581e-01 -4.29267656e-02 -1.87619811e-01 -3.84546359e-01 -5.53785309e-01 -4.20376716e-01 -2.01817461e-01 -2.20405230e-01 -1.97401223e-01 -1.64445018e-01 -1.29031209e-01],[-0.25305847  0.01335253  0.23338223  0.16071216  0.41158063  0.46690778  0.09097696 -0.17389935 -0.24542406 -0.33301098 -0.38870601 -0.46436603 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.23673004 -0.10215451  0.15887648  0.50668982  0.56810302  0.0488421 -0.21501578 -0.32018698 -0.41757771 -0.42169662 -0.35657073 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.30362162 -0.13483303  0.31687017  0.67716402  0.19730848 -0.18634538 -0.32843747 -0.36044678 -0.36360157 -0.28994177 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.12164464  0.31058508  0.5078425   0.23650093 -0.04911379 -0.16921958 -0.24473428 -0.27536809 -0.19712085 -0.16890204 -0.17464949 -0.09365879  0.16637948  0.33897364  0.29738925  0.23640952  0.10588433 -0.00697795 -0.11272663 -0.19094063]
['data' 'LabeledDB_new' 'Ant' '91' 'normalized_v2.ply'],[ 0.10988931  0.45768265  0.11000944 -0.27396682 -0.32656528 -0.17821795 -0.12228248  0.20251927  0.54803929  0.51365508 -0.14169551 -0.2643582  0.08890265 -0.44578901 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.3362347  -0.11537982  0.28966615  0.19262295 -0.17252062 -0.12738613 -0.02698245  0.12509264  0.16539658  0.10816297 -0.1522235  -0.41373505 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.30261363 -0.21859085  0.07673283  0.41801203  0.67956024  0.23877375 -0.158034   -0.30387988 -0.36137332 -0.3981781  -0.35316526 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.38980039 -0.26014269  0.29266965  0.89111631  0.35921229 -0.14351244 -0.39690156 -0.41940753 -0.37503936 -0.28965032 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.11057015  0.31361717  0.73189876  0.26308905 -0.2908153  -0.41933286 -0.4428055  -0.37662012 -0.30669063 -0.25824384 -0.21603868  0.04972733  0.67322614  0.8076429   0.7087728   0.52767773  0.31561299  0.10254958 -0.04190275 -0.12368634]
['data' 'LabeledDB_new' 'Ant' '92' 'normalized_v2.ply'],[ 1.13883233  0.95225459  0.27260648  0.47341532  0.32510368  0.29677757  0.05454172 -0.15597815 -0.35595152 -0.04277886 -0.3968481  -0.49005934 -0.82877012 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.25453007  0.93626785  0.99768409  0.59002423 -0.27847337 -0.90798526 -0.68347975 -0.49710929 -0.42400501 -0.44454491 -0.53373606 -0.52151667 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.20554408  0.63831439  1.11774726  1.09942517 -0.17915913 -1.0467555 -1.09420801 -0.87117729 -0.63311669 -0.46600167 -0.35937185 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[ 0.13420009  0.61576488  1.06474159  0.09770461 -0.83108783 -0.91075593 -0.71039392 -0.51915606 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.83169525  1.26707638  1.28519166 -0.09960169 -0.78034573 -0.90793997 -0.98190839 -1.03996531 -1.08176494 -1.0856281  -1.03823161 -0.88841903 -0.33029334  0.34904745  0.53158717  0.62728108  0.67515444  0.70211561  0.56752036  0.48219664]
['data' 'LabeledDB_new' 'Ant' '93' 'normalized_v2.ply'],[ 0.33854331 -0.15583696  0.31758013 -0.04106169 -0.19124604 -0.15364922 -0.15596328  0.02945155  0.38288712  0.35691313  0.41387868 -0.18310579 -0.460532   -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.21975357 -0.01679652  0.32696646  0.04912684 -0.08821351  0.05693485  0.13116954 -0.02704708 -0.01176463 -0.0291832  -0.20477241 -0.43091981 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.25575534 -0.14032345  0.08129559  0.39495596  0.73695064  0.1877023 -0.20550942 -0.33841009 -0.38954517 -0.4083335  -0.35430681 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.23224631 -0.00193675  0.3883342   0.64706869  0.12055031 -0.30290868 -0.46610086 -0.47072718 -0.38899661 -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.11948569  0.63377216  1.28468552  0.76408759 -0.02127307 -0.35936091 -0.48588745 -0.48873667 -0.50011774 -0.50636394 -0.48425033 -0.34050088 -0.00389154  0.13273705  0.11673704  0.01038959 -0.12019206 -0.19958659 -0.22056332 -0.22904604]
['data' 'LabeledDB_new' 'Ant' '94' 'normalized_v2.ply'],[ 0.59577907  0.42012023  0.83304733  0.13622431  0.06158727 -0.00214202  0.35345881  0.34262171  0.03519835 -0.06629015 -0.58615486 -0.86020921 -0.60665824 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[ 0.04088688  0.41004387  0.25013402  0.60394761  0.76087304  0.515366 -0.18751547 -0.48474637 -0.70707124 -0.78722914 -0.70435892 -0.5250403 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[ 0.01743591  0.29204936  0.51185249  0.50927348 -0.05018442 -0.30628616 -0.3663365  -0.42962612 -0.47475417 -0.42626089 -0.35734775 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.00503908  0.38557295  0.80202483  0.38855092 -0.43832922 -0.73736118 -0.67751771 -0.51823473 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.21896227  0.42232679  0.23938415 -0.14946445 -0.15282813 -0.1758961 -0.27475936 -0.37516904 -0.50009371 -0.56467088 -0.70543707 -0.68343124 -0.30119895  0.11176008  0.37278799  0.4696877   0.58046435  0.51527616  0.37707632  0.29416218]
['data' 'LabeledDB_new' 'Ant' '95' 'normalized_v2.ply'],[ 0.76726957  0.54532831  0.55282691  0.02150984 -0.00963338  0.32953589  0.15558411  0.40855227  0.06127501 -0.19168372 -0.6273085  -0.49457336 -0.5306726  -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.00560437  0.52796717  0.82135965  0.51877509  0.03423825 -0.40520674 -0.37637552 -0.44104134 -0.37609073 -0.43078268 -0.56331961 -0.52669848 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.05610134  0.26693884  0.73119668  0.95006335  0.31045847 -0.62202603 -0.77998852 -0.69069864 -0.58237527 -0.46231822 -0.35936226 -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.10039348  0.27212094  0.88956719  0.65590063 -0.43570203 -0.81494459 -0.7011487  -0.51878837 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[ 0.27516414  0.82932225  1.04259105 -0.14894951 -0.63412076 -0.66977729 -0.66255144 -0.66054819 -0.65908135 -0.6019812  -0.51106543 -0.23305018  0.49309347  0.73776934  0.65969693  0.54895909  0.44678347  0.30852841  0.18350034  0.11171769]
['data' 'LabeledDB_new' 'Ant' '96' 'normalized_v2.ply'],[ 0.53861557 -0.06193089  0.8538044   0.29612932 -0.00251132  0.1002277  0.27767701  0.29317379  0.06127501 -0.37585551 -0.38450201 -0.5622837 -0.55989784 -0.55378531 -0.42037672 -0.20181746 -0.22040523 -0.19740122 -0.16444502 -0.12903121],[-0.13878349  0.26671449  0.56380215  0.55615082  0.53219548  0.14937563 -0.18636056 -0.2904809  -0.55416203 -0.69684026 -0.70077716 -0.49280003 -0.29382644 -0.16871265 -0.10701785 -0.0514454  -0.05136655  0.  0.          0.        ],[-0.14960019  0.09778451  0.45527373  0.72780737  0.25252081 -0.31034983 -0.46210181 -0.46467506 -0.42877316 -0.39280365 -0.3467956  -0.27340016 -0.16170321 -0.0726421  -0.05205984 -0.05136655  0.          0.  0.          0.        ],[-0.09975046  0.32765174  0.91203733  0.55481844 -0.49545998 -0.78696403 -0.69964553 -0.51907153 -0.3938566  -0.29072408 -0.21091133 -0.14582045 -0.0858386  -0.05440089 -0.05136655 -0.05136655  0.          0.  0.          0.        ],[-0.0528839   0.26849609  0.51365382  0.11958668 -0.2605503  -0.33694892 -0.35083743 -0.3606143  -0.34080571 -0.38287034 -0.32273795 -0.01601167  0.62374784  0.72031958  0.55007558  0.46624176  0.39749871  0.29710066  0.23340763  0.13369996]
